"district","bezirk","state","week","inzidenz","rate_erstimpf","rate_zweitimpf","rate_drittimpf","rate_viertimpf","density","area","M.A00.04","M.A05.14","M.A15.34","M.A35.59","M.A60.79","M.A80.","M.Aunb","F.A00.04","F.A05.14","F.A15.34","F.A35.59","F.A60.79","F.A80.","F.Aunb","Unb.A00.04","Unb.A05.14","Unb.A15.34","Unb.A35.59","Unb.A60.79","Unb.A80.","Unb.Aunb","total_cases","kr_erstimpf","kr_zweitimpf","kr_drittimpf","kr_viertimpf","population","male","female","m_anteil","f_anteil"
"LK Oberallgäu","Schwaben","Bayern",91,273.533415605399,0.494529331687892,0.494529331687892,0.0160557753718146,0,103,1527.97,3,23,118,56,20,3,1,2,31,76,62,21,7,1,0,1,1,1,1,1,1,430,451,653,577,0,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",92,447.195328303711,0.49825065838857,0.49825065838857,0.022200735359601,0,103,1527.97,5,51,124,120,46,6,3,3,42,99,134,42,6,4,0,3,3,3,3,3,3,703,413,585,966,0,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",93,640.577091894505,0.501240442233559,0.501240442233559,0.0287400923652371,0,103,1527.97,10,73,169,164,63,14,4,15,72,141,190,64,11,5,0,2,2,2,2,2,2,1007,415,470,1028,0,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",94,964.364321064617,0.505381610920981,0.505381610920981,0.0446559204081373,0,103,1527.97,11,131,241,275,84,20,5,17,109,214,289,78,19,5,0,3,3,3,3,3,3,1516,816,651,2502,0,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",95,833.958855485299,0.509529140850625,0.509529140850625,0.0705652599839697,0,103,1527.97,26,109,182,222,76,20,2,19,92,166,274,71,31,2,1,3,3,3,3,3,3,1311,829,652,4073,0,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",96,803.424892813069,0.513422221091335,0.513422221091335,0.114254271574153,0,103,1527.97,21,105,157,242,83,10,3,12,91,148,278,67,19,3,0,4,4,4,4,4,4,1263,1085,612,6868,0,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",97,599.865141664864,0.518854721950102,0.518854721950102,0.163280365389753,3.18062111169069e-05,103,1527.97,14,94,118,180,53,8,4,20,75,109,180,46,21,3,0,3,3,3,3,3,3,943,1006,854,7707,5,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",98,403.938881184718,0.525718502309131,0.525718502309131,0.212611798832076,3.18062111169069e-05,103,1527.97,23,55,83,104,39,7,4,10,46,81,139,38,5,1,0,0,0,0,0,0,0,635,683,1079,7755,0,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",99,238.546583376802,0.533511024032773,0.533511024032773,0.260136639482958,3.18062111169069e-05,103,1527.97,3,34,55,69,28,5,1,3,40,50,60,23,4,0,0,0,0,0,0,0,0,375,856,1225,7471,0,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",100,187.020521367413,0.538161092098065,0.538161092098065,0.291841070724291,3.18062111169069e-05,103,1527.97,15,43,41,39,13,6,1,4,13,55,48,12,4,0,0,0,0,0,0,0,0,294,599,731,4984,0,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",101,234.093713820435,0.541596162898691,0.541596162898691,0.308768336280709,3.18062111169069e-05,103,1527.97,9,29,40,75,24,5,5,6,29,61,59,18,4,4,0,0,0,0,0,0,0,368,378,540,2661,0,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",102,305.975750944644,0.547251307235277,0.547251307235277,0.329378761084465,6.36124222338138e-05,103,1527.97,17,24,93,77,17,4,4,12,24,93,83,24,4,5,0,0,0,0,0,0,0,481,297,889,3240,5,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",103,452.284322082416,0.553612549458658,0.553612549458658,0.35785168127632,9.54186333507207e-05,103,1527.97,7,44,139,128,28,6,6,9,52,130,136,18,5,3,0,0,0,0,0,0,0,711,398,1000,4476,5,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",104,767.801936362133,0.558351674915077,0.558351674915077,0.379734354524752,9.54186333507207e-05,103,1527.97,27,91,268,207,40,7,3,20,73,210,205,43,10,3,0,0,0,0,0,0,0,1207,356,745,3440,0,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",105,1232.17261866897,0.561971221740181,0.561971221740181,0.395771046169896,0.000209920993371586,103,1527.97,42,161,366,325,74,11,10,38,146,346,335,59,15,9,0,0,0,0,0,0,0,1937,319,569,2521,18,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",106,1568.04620806351,0.565094591671862,0.565094591671862,0.405859976336179,0.000362590806732739,103,1527.97,48,245,346,419,108,17,11,53,232,363,476,100,30,11,0,1,1,1,1,1,1,2465,198,491,1586,24,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",107,1755.70285365326,0.567779035890129,0.567779035890129,0.41395147644432,0.000935102606837063,103,1527.97,43,307,375,465,123,23,16,33,272,407,500,119,40,25,0,2,2,2,2,2,2,2760,116,422,1272,90,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",108,1882.29157389855,0.570037276879429,0.570037276879429,0.419263113700844,0.00227096347374715,103,1527.97,54,248,413,512,152,26,15,38,250,467,584,124,48,22,0,1,1,1,1,1,1,2959,88,355,835,210,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",109,1872.74971056348,0.571595781224157,0.571595781224157,0.423531507232732,0.00430019974300581,103,1527.97,56,293,413,512,121,23,17,54,232,433,567,152,49,10,0,2,2,2,2,2,2,2944,45,245,671,319,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",110,1957.99035635679,0.572301879110953,0.572301879110953,0.42584063815982,0.00568058930547957,103,1527.97,51,210,508,502,152,29,32,47,182,493,592,179,62,33,0,1,1,1,1,1,1,3078,32,111,363,217,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",111,2567.39736135673,0.572976170786631,0.572976170786631,0.427984376789099,0.00741084719023931,103,1527.97,47,329,688,653,239,43,33,54,270,665,714,205,62,34,0,0,0,0,0,0,0,4036,40,106,337,272,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",112,2298.31681530769,0.573593211282299,0.573593211282299,0.430783323367387,0.0103879085507818,103,1527.97,67,275,502,636,225,41,22,63,236,551,692,222,56,19,0,1,1,1,1,1,1,3613,41,97,440,468,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",113,2382.92133687867,0.573936718362362,0.573936718362362,0.432818920878869,0.0135303622091322,103,1527.97,78,284,480,633,237,60,22,51,292,539,736,259,53,16,0,1,1,1,1,1,1,3746,27,54,320,494,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",114,1858.75497767204,0.574235696746861,0.574235696746861,0.434536456279182,0.017029045431992,103,1527.97,35,231,340,524,193,51,20,46,218,381,558,227,75,11,0,2,2,2,2,2,2,2922,24,47,270,550,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",115,1234.08099133599,0.574509230162466,0.574509230162466,0.435974097021666,0.0203305301459269,103,1527.97,18,119,269,364,124,36,8,28,132,258,373,147,54,4,0,1,1,1,1,1,1,1940,20,43,226,519,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",116,1021.61550107505,0.574617371280264,0.574617371280264,0.436661111181792,0.0224806300174298,103,1527.97,22,84,227,309,124,22,9,18,81,243,323,110,25,9,0,0,0,0,0,0,0,1606,5,17,108,338,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",117,835.231103929975,0.574757318609178,0.574757318609178,0.437189094286332,0.0237719621887762,103,1527.97,14,56,200,245,103,18,2,12,41,200,302,106,12,2,0,0,0,0,0,0,0,1313,5,22,83,203,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",118,708.642383684686,0.574929072149209,0.574929072149209,0.438346840370988,0.0270289182071475,103,1527.97,9,62,150,203,99,12,2,14,47,168,248,87,11,2,0,0,0,0,0,0,0,1114,12,27,182,512,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",119,635.4880981158,0.575075380720347,0.575075380720347,0.439173801860027,0.0293825778297986,103,1527.97,5,45,136,207,74,15,3,10,45,138,218,91,11,1,0,0,0,0,0,0,0,999,10,23,130,370,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",120,543.25008587677,0.575145354384804,0.575145354384804,0.439803564840142,0.0304130990699864,103,1527.97,6,36,107,156,69,15,0,4,30,140,193,79,18,1,0,0,0,0,0,0,0,854,0,11,99,162,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",121,323.787229170112,0.575298024198165,0.575298024198165,0.440299741733566,0.0317489599368965,103,1527.97,3,20,68,104,40,13,0,3,20,72,109,47,9,1,0,0,0,0,0,0,0,509,10,24,78,210,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",122,187.656645589751,0.575348914135952,0.575348914135952,0.440605081360288,0.0322705817992138,103,1527.97,3,12,34,62,21,3,1,3,17,50,68,20,1,0,0,0,0,0,0,0,0,295,0,8,48,82,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",123,276.077912494752,0.575412526558186,0.575412526558186,0.440821363595883,0.0329512347171156,103,1527.97,1,10,53,103,33,3,0,5,12,61,105,44,4,0,0,0,0,0,0,0,0,434,10,10,34,107,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",124,298.978384498925,0.57547613898042,0.57547613898042,0.441005839620361,0.0333201867660717,103,1527.97,2,7,75,92,49,7,0,2,5,79,104,39,9,0,0,0,0,0,0,0,0,470,0,10,29,58,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",125,403.30275696238,0.575584280098218,0.575584280098218,0.441152148191499,0.0338481698706123,103,1527.97,4,11,97,131,52,8,0,3,19,101,142,54,12,0,0,0,0,0,0,0,0,634,17,17,23,83,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",126,584.598160328749,0.575647892520451,0.575647892520451,0.441355707942647,0.0347387437818857,103,1527.97,4,37,127,167,65,17,0,4,42,144,190,90,32,0,0,0,0,0,0,0,0,919,0,10,32,140,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",127,702.917265683643,0.575730588669355,0.575730588669355,0.441762827444943,0.0362018294932634,103,1527.97,6,66,156,235,68,21,0,7,42,143,254,87,20,0,0,0,0,0,0,0,0,1105,0,13,64,230,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",128,801.516520146054,0.575826007302706,0.575826007302706,0.442176308189463,0.0372259894912278,103,1527.97,8,77,174,216,100,25,0,2,60,181,277,109,31,0,0,0,0,0,0,0,0,1260,23,15,65,161,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",129,984.0841719571,0.575902342209387,0.575902342209387,0.442360784213941,0.0391407234004656,103,1527.97,13,88,218,288,129,23,0,5,76,171,389,118,29,0,0,0,0,0,0,0,0,1547,0,12,29,301,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",130,783.068917698248,0.575934148420504,0.575934148420504,0.442710652536227,0.0408518975585552,103,1527.97,11,48,148,244,104,20,0,5,40,182,291,111,27,0,0,0,0,0,0,0,0,1231,10,5,55,269,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",131,458.645564305798,0.576042289538301,0.576042289538301,0.443047798374066,0.0430401648833984,103,1527.97,4,18,81,133,75,17,0,2,26,106,169,80,10,0,0,0,0,0,0,0,0,721,5,17,53,344,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",132,362.590806732739,0.576042289538301,0.576042289538301,0.443308609305225,0.044350580781415,103,1527.97,2,6,62,117,47,12,0,1,10,83,138,76,16,0,0,0,0,0,0,0,0,570,19,0,41,206,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",133,284.347527385148,0.576137708171652,0.576137708171652,0.443416750423023,0.0449994274881999,103,1527.97,4,3,57,81,60,14,0,2,2,57,106,50,11,0,0,0,0,0,0,0,0,447,6,15,17,102,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",134,215.009987150291,0.576220404320556,0.576220404320556,0.443556697751937,0.0461380898461852,103,1527.97,1,6,40,74,37,7,0,3,2,33,86,44,5,0,0,0,0,0,0,0,0,338,12,13,22,179,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",135,321.878856503098,0.576271294258343,0.576271294258343,0.443703006323075,0.046685156677396,103,1527.97,5,7,87,104,40,14,0,1,5,88,91,56,8,0,0,0,0,0,0,0,0,506,0,8,23,86,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",136,283.075278940471,0.576309461711683,0.576309461711683,0.443862037378659,0.0476075367997863,103,1527.97,4,7,47,89,39,10,0,2,10,58,117,49,13,0,0,0,0,0,0,0,0,445,0,6,25,145,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",137,264.627676492666,0.576423964071704,0.576423964071704,0.443925649800893,0.0482118548110075,103,1527.97,4,10,52,93,29,8,0,5,6,59,95,40,15,0,0,0,0,0,0,0,0,416,9,18,10,95,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",138,303.431254055292,0.576462131525044,0.576462131525044,0.444275518123179,0.0498912227579802,103,1527.97,1,18,41,100,53,10,0,3,14,54,118,55,10,0,0,0,0,0,0,0,0,477,0,6,55,264,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",139,451.01207363774,0.576462131525044,0.576462131525044,0.444485439116551,0.0517105380338673,103,1527.97,6,24,69,153,58,25,0,5,30,68,174,71,26,0,0,0,0,0,0,0,0,709,0,0,33,286,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",140,846.045215709724,0.576525743947278,0.576525743947278,0.444758972532156,0.0560870726835536,103,1527.97,5,56,118,274,125,44,0,4,32,138,329,150,55,0,0,0,0,0,0,0,0,1330,10,10,43,688,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",141,1025.43224640908,0.576602078853959,0.576602078853959,0.444962532283304,0.0589432704418519,103,1527.97,5,25,159,357,190,32,0,2,30,167,399,196,50,0,0,0,0,0,0,0,0,1612,0,12,32,449,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",142,930.649737280696,0.576602078853959,0.576602078853959,0.445261510667803,0.0637396470782814,103,1527.97,8,19,121,284,190,53,0,2,22,149,348,200,67,0,0,0,0,0,0,0,0,1463,0,0,47,754,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",143,604.954135443569,0.576602078853959,0.576602078853959,0.445560489052302,0.0686950547702955,103,1527.97,1,15,85,191,132,28,0,5,20,92,231,119,32,0,0,0,0,0,0,0,0,951,5,0,47,779,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",144,332.692968282846,0.576659330033969,0.576659330033969,0.44572588135011,0.0732942328978003,103,1527.97,2,10,50,102,51,14,0,1,12,52,139,69,21,0,0,0,0,0,0,0,0,523,5,9,26,723,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",145,188.292769812089,0.576729303698426,0.576729303698426,0.446362005572448,0.0770346433251485,103,1527.97,0,5,36,59,28,7,0,2,3,37,70,37,12,0,0,0,0,0,0,0,0,296,7,11,100,588,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",146,122.135850688923,0.576729303698426,0.576729303698426,0.446438340479129,0.0780651645653363,103,1527.97,0,3,19,34,18,5,0,0,2,21,54,29,7,0,0,0,0,0,0,0,0,192,0,0,12,162,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",147,115.138484243203,0.576729303698426,0.576729303698426,0.446438340479129,0.0780651645653363,103,1527.97,2,6,20,31,21,8,0,1,3,19,43,17,10,0,0,0,0,0,0,0,0,181,0,0,0,0,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Oberallgäu","Schwaben","Bayern",148,91.6018880166919,0.576729303698426,0.576729303698426,0.446438340479129,0.0780651645653363,103,1527.97,0,2,17,26,16,3,0,0,1,26,26,19,8,0,0,0,0,0,0,0,0,144,0,0,0,0,157202,77429,79773,0.492544624114197,0.507455375885803
"LK Ostallgäu","Schwaben","Bayern",1,0,0,0,0,0,103,1394.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143236,71432,71804,0.498701443771119,0.501298556228881
"LK Ostallgäu","Schwaben","Bayern",2,0,0,0,0,0,103,1394.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143236,71432,71804,0.498701443771119,0.501298556228881
"LK Ostallgäu","Schwaben","Bayern",3,0,0,0,0,0,103,1394.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143236,71432,71804,0.498701443771119,0.501298556228881
"LK Ostallgäu","Schwaben","Bayern",4,0,0,0,0,0,103,1394.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143236,71432,71804,0.498701443771119,0.501298556228881
"LK Ostallgäu","Schwaben","Bayern",5,1.39629702030216,0,0,0,0,103,1394.43,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,143236,71432,71804,0.498701443771119,0.501298556228881
"LK Ostallgäu","Schwaben","Bayern",6,2.09444553045324,0,0,0,0,103,1394.43,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,143236,71432,71804,0.498701443771119,0.501298556228881
"LK Ostallgäu","Schwaben","Bayern",7,3.4907425507554,0,0,0,0,103,1394.43,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,143236,71432,71804,0.498701443771119,0.501298556228881
"LK Ostallgäu","Schwaben","Bayern",8,21.6426038146835,0,0,0,0,103,1394.43,0,1,4,9,2,0,0,0,0,3,9,3,0,0,0,0,0,0,0,0,0,31,0,0,0,0,143236,71432,71804,0.498701443771119,0.501298556228881
"LK Ostallgäu","Schwaben","Bayern",9,71.9092965455612,0,0,0,0,103,1394.43,0,3,15,21,18,3,0,0,1,9,18,11,4,0,0,0,0,0,0,0,0,103,0,0,0,0,143236,71432,71804,0.498701443771119,0.501298556228881
"LK Ostallgäu","Schwaben","Bayern",10,117.987098215532,0,0,0,0,103,1394.43,0,4,10,23,21,13,0,2,5,25,28,18,20,0,0,0,0,0,0,0,0,169,0,0,0,0,143236,71432,71804,0.498701443771119,0.501298556228881
"LK Ostallgäu","Schwaben","Bayern",11,85.8722667485828,0,0,0,0,103,1394.43,1,2,11,17,11,11,0,0,1,12,23,17,17,0,0,0,0,0,0,0,0,123,0,0,0,0,143236,71432,71804,0.498701443771119,0.501298556228881
"LK Ostallgäu","Schwaben","Bayern",12,30.7185344466475,0,0,0,0,103,1394.43,0,3,2,7,3,3,0,0,2,3,14,3,4,0,0,0,0,0,0,0,0,44,0,0,0,0,143236,71432,71804,0.498701443771119,0.501298556228881
"LK Ostallgäu","Schwaben","Bayern",13,7.67963361166187,0,0,0,0,103,1394.43,0,0,2,1,2,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,11,0,0,0,0,143236,71432,71804,0.498701443771119,0.501298556228881
"LK Ostallgäu","Schwaben","Bayern",14,2.79259404060432,0,0,0,0,103,1394.43,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,143236,71432,71804,0.498701443771119,0.501298556228881
"LK Ostallgäu","Schwaben","Bayern",15,2.79259404060432,0,0,0,0,103,1394.43,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,143236,71432,71804,0.498701443771119,0.501298556228881
"LK Ostallgäu","Schwaben","Bayern",16,0.698148510151079,0,0,0,0,103,1394.43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,143236,71432,71804,0.498701443771119,0.501298556228881
"LK Ostallgäu","Schwaben","Bayern",17,1.39629702030216,0,0,0,0,103,1394.43,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,143236,71432,71804,0.498701443771119,0.501298556228881
"LK Ostallgäu","Schwaben","Bayern",18,0.698148510151079,0,0,0,0,103,1394.43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,143236,71432,71804,0.498701443771119,0.501298556228881
"LK Ostallgäu","Schwaben","Bayern",19,0,0,0,0,0,103,1394.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143236,71432,71804,0.498701443771119,0.501298556228881
"LK Ostallgäu","Schwaben","Bayern",20,0,0,0,0,0,103,1394.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143236,71432,71804,0.498701443771119,0.501298556228881
"LK Ostallgäu","Schwaben","Bayern",21,0,0,0,0,0,103,1394.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143236,71432,71804,0.498701443771119,0.501298556228881
"LK Ostallgäu","Schwaben","Bayern",22,5.58518808120863,0,0,0,0,103,1394.43,0,0,2,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,143236,71432,71804,0.498701443771119,0.501298556228881
"LK Ostallgäu","Schwaben","Bayern",23,5.58518808120863,0,0,0,0,103,1394.43,1,0,0,1,0,0,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,143236,71432,71804,0.498701443771119,0.501298556228881
"LK Ostallgäu","Schwaben","Bayern",24,3.4907425507554,0,0,0,0,103,1394.43,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,143236,71432,71804,0.498701443771119,0.501298556228881
"LK Ostallgäu","Schwaben","Bayern",25,2.09444553045324,0,0,0,0,103,1394.43,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,143236,71432,71804,0.498701443771119,0.501298556228881
"LK Ostallgäu","Schwaben","Bayern",26,0.698148510151079,0,0,0,0,103,1394.43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,143236,71432,71804,0.498701443771119,0.501298556228881
"LK Ostallgäu","Schwaben","Bayern",27,2.09444553045324,0,0,0,0,103,1394.43,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,143236,71432,71804,0.498701443771119,0.501298556228881
"LK Ostallgäu","Schwaben","Bayern",28,4.18889106090648,0,0,0,0,103,1394.43,1,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,143236,71432,71804,0.498701443771119,0.501298556228881
"LK Ostallgäu","Schwaben","Bayern",29,6.98148510151079,0,0,0,0,103,1394.43,0,2,0,0,0,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,10,0,0,0,0,143236,71432,71804,0.498701443771119,0.501298556228881
"LK Ostallgäu","Schwaben","Bayern",30,6.28333659135971,0,0,0,0,103,1394.43,0,1,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,143236,71432,71804,0.498701443771119,0.501298556228881
"LK Ostallgäu","Schwaben","Bayern",31,18.8500097740791,0,0,0,0,103,1394.43,0,0,15,3,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,143236,71432,71804,0.498701443771119,0.501298556228881
"LK Ostallgäu","Schwaben","Bayern",32,13.2648216928705,0,0,0,0,103,1394.43,0,0,5,5,1,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,143236,71432,71804,0.498701443771119,0.501298556228881
"LK Ostallgäu","Schwaben","Bayern",33,26.529643385741,0,0,0,0,103,1394.43,1,2,9,5,4,0,0,0,1,7,4,3,1,0,1,0,0,0,0,0,0,38,0,0,0,0,143236,71432,71804,0.498701443771119,0.501298556228881
"LK Ostallgäu","Schwaben","Bayern",34,17.453712753777,0,0,0,0,103,1394.43,3,1,5,3,2,0,0,1,0,5,1,4,0,0,0,0,0,0,0,0,0,25,0,0,0,0,143236,71432,71804,0.498701443771119,0.501298556228881
"LK Ostallgäu","Schwaben","Bayern",35,17.453712753777,0,0,0,0,103,1394.43,1,1,1,3,4,2,0,0,1,4,4,1,3,0,0,0,0,0,0,0,0,25,0,0,0,0,143236,71432,71804,0.498701443771119,0.501298556228881
"LK Ostallgäu","Schwaben","Bayern",36,6.98148510151079,0,0,0,0,103,1394.43,0,0,2,2,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,143236,71432,71804,0.498701443771119,0.501298556228881
"LK Ostallgäu","Schwaben","Bayern",37,25.8314948755899,0,0,0,0,103,1394.43,1,1,3,8,4,0,0,1,1,4,9,5,0,0,0,0,0,0,0,0,0,37,0,0,0,0,143236,71432,71804,0.498701443771119,0.501298556228881
"LK Ostallgäu","Schwaben","Bayern",38,67.7204054846547,0,0,0,0,103,1394.43,1,2,11,22,6,0,0,1,6,17,25,6,0,0,0,0,0,0,0,0,0,97,0,0,0,0,143236,71432,71804,0.498701443771119,0.501298556228881
"LK Ostallgäu","Schwaben","Bayern",39,108.911167583568,0,0,0,0,103,1394.43,5,3,36,30,9,2,0,1,5,32,23,9,1,0,0,0,0,0,0,0,0,156,0,0,0,0,143236,71432,71804,0.498701443771119,0.501298556228881
"LK Ostallgäu","Schwaben","Bayern",40,192.688988801698,0,0,0,0,103,1394.43,1,5,64,44,28,6,0,3,4,46,47,19,9,0,0,0,0,0,0,0,0,276,0,0,0,0,143236,71432,71804,0.498701443771119,0.501298556228881
"LK Ostallgäu","Schwaben","Bayern",41,136.13895947946,0,0,0,0,103,1394.43,0,3,34,37,25,3,0,1,2,26,40,18,6,0,0,0,0,0,0,0,0,195,0,0,0,0,143236,71432,71804,0.498701443771119,0.501298556228881
